# Engine name: Sugar Rocket
# Tue Mar 14 00:46:59 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      1.2917      0.0000      4.0000      0.0000   1566.3066     40.1471      1.1391      1.1196    871.5067    114.7406    133.8122      1.4237      1.6313      0.8932 
     1.9140      1.2935      0.0000      4.0000      0.0000   1566.3544     40.1477      1.1391      1.1196    871.5236    114.7432    133.8147      1.4237      1.6313      0.8932 
     1.9140      1.2953      0.0000      4.0000      0.0000   1566.4021     40.1483      1.1391      1.1196    871.5406    114.7458    133.8173      1.4237      1.6313      0.8932 
     1.9140      1.2971      0.0000      4.0000      0.0000   1566.4497     40.1490      1.1391      1.1196    871.5574    114.7485    133.8198      1.4237      1.6313      0.8932 
     1.9140      1.2989      0.0000      4.0000      0.0000   1566.4972     40.1496      1.1391      1.1196    871.5743    114.7511    133.8223      1.4237      1.6313      0.8932 
     1.9140      1.3007      0.0000      4.0000      0.0000   1566.5446     40.1502      1.1391      1.1196    871.5911    114.7537    133.8248      1.4237      1.6313      0.8933 
     1.9140      1.3025      0.0000      4.0000      0.0000   1566.5919     40.1508      1.1391      1.1196    871.6079    114.7563    133.8272      1.4237      1.6313      0.8933 
     1.9140      1.3043      0.0000      4.0000      0.0000   1566.6392     40.1514      1.1391      1.1196    871.6247    114.7589    133.8297      1.4237      1.6313      0.8933 
     1.9140      1.3061      0.0000      4.0000      0.0000   1566.6863     40.1520      1.1391      1.1196    871.6414    114.7615    133.8322      1.4237      1.6313      0.8933 
     1.9140      1.3079      0.0000      4.0000      0.0000   1566.7334     40.1526      1.1391      1.1197    871.6582    114.7642    133.8347      1.4237      1.6313      0.8933 
     1.9140      1.3097      0.0000      4.0000      0.0000   1566.7803     40.1532      1.1390      1.1197    871.6832    114.7670    133.8373      1.4237      1.6313      0.8933 
     1.9140      1.3115      0.0000      4.0000      0.0000   1566.8272     40.1538      1.1390      1.1197    871.6995    114.7695    133.8398      1.4237      1.6313      0.8933 
     1.9140      1.3133      0.0000      4.0000      0.0000   1566.8740     40.1544      1.1390      1.1197    871.7158    114.7721    133.8423      1.4237      1.6313      0.8933 
     1.9140      1.3151      0.0000      4.0000      0.0000   1566.9207     40.1550      1.1390      1.1197    871.7321    114.7747    133.8447      1.4237      1.6313      0.8934 
     1.9140      1.3169      0.0000      4.0000      0.0000   1566.9673     40.1556      1.1390      1.1197    871.7483    114.7773    133.8472      1.4237      1.6313      0.8934 
     1.9140      1.3187      0.0000      4.0000      0.0000   1567.0138     40.1562      1.1390      1.1197    871.7645    114.7798    133.8496      1.4237      1.6313      0.8934 
     1.9140      1.3205      0.0000      4.0000      0.0000   1567.0602     40.1568      1.1390      1.1197    871.7807    114.7824    133.8520      1.4237      1.6313      0.8934 
     1.9140      1.3223      0.0000      4.0000      0.0000   1567.1066     40.1574      1.1390      1.1197    871.7969    114.7849    133.8545      1.4237      1.6313      0.8934 
     1.9140      1.3241      0.0000      4.0000      0.0000   1567.1528     40.1580      1.1390      1.1197    871.8130    114.7875    133.8569      1.4237      1.6313      0.8934 
     1.9140      1.3259      0.0000      4.0000      0.0000   1567.1990     40.1586      1.1390      1.1197    871.8291    114.7901    133.8594      1.4237      1.6313      0.8934 
     1.9140      1.3277      0.0000      4.0000      0.0000   1567.2451     40.1592      1.1389      1.1197    871.8452    114.7926    133.8618      1.4237      1.6313      0.8935 
     1.9140      1.3295      0.0000      4.0000      0.0000   1567.2910     40.1598      1.1389      1.1197    871.8613    114.7951    133.8642      1.4237      1.6313      0.8935 
     1.9140      1.3313      0.0000      4.0000      0.0000   1567.3369     40.1603      1.1389      1.1197    871.8773    114.7977    133.8666      1.4237      1.6313      0.8935 
     1.9140      1.3331      0.0000      4.0000      0.0000   1567.3828     40.1609      1.1389      1.1197    871.8933    114.8002    133.8690      1.4237      1.6313      0.8935 
     1.9140      1.3349      0.0000      4.0000      0.0000   1567.4285     40.1615      1.1389      1.1198    871.9093    114.8027    133.8715      1.4237      1.6313      0.8935 
     1.9140      1.3367      0.0000      4.0000      0.0000   1567.4741     40.1621      1.1389      1.1198    871.9253    114.8053    133.8739      1.4237      1.6313      0.8935 
     1.9140      1.3385      0.0000      4.0000      0.0000   1567.5197     40.1627      1.1389      1.1198    871.9412    114.8078    133.8763      1.4237      1.6313      0.8935 
     1.9140      1.3403      0.0000      4.0000      0.0000   1567.5651     40.1633      1.1389      1.1198    871.9571    114.8103    133.8787      1.4237      1.6313      0.8935 
     1.9140      1.3421      0.0000      4.0000      0.0000   1567.6105     40.1639      1.1389      1.1198    871.9730    114.8128    133.8811      1.4237      1.6313      0.8936 
     1.9140      1.3439      0.0000      4.0000      0.0000   1567.6558     40.1644      1.1388      1.1198    871.9888    114.8153    133.8835      1.4237      1.6313      0.8936 
     1.9140      1.3457      0.0000      4.0000      0.0000   1567.7010     40.1650      1.1388      1.1198    872.0047    114.8179    133.8859      1.4237      1.6313      0.8936 
     1.9140      1.3475      0.0000      4.0000      0.0000   1567.7461     40.1656      1.1388      1.1198    872.0205    114.8204    133.8883      1.4237      1.6313      0.8936 
     1.9140      1.3493      0.0000      4.0000      0.0000   1567.7912     40.1662      1.1388      1.1198    872.0363    114.8229    133.8906      1.4237      1.6313      0.8936 
     1.9140      1.3511      0.0000      4.0000      0.0000   1567.8361     40.1668      1.1388      1.1198    872.0521    114.8253    133.8930      1.4237      1.6313      0.8936 
     1.9140      1.3529      0.0000      4.0000      0.0000   1567.8810     40.1673      1.1388      1.1198    872.0678    114.8278    133.8954      1.4237      1.6313      0.8936 
     1.9140      1.3547      0.0000      4.0000      0.0000   1567.9257     40.1679      1.1388      1.1198    872.0835    114.8303    133.8978      1.4237      1.6312      0.8937 
     1.9140      1.3565      0.0000      4.0000      0.0000   1567.9704     40.1685      1.1388      1.1198    872.0992    114.8328    133.9001      1.4237      1.6312      0.8937 
     1.9140      1.3583      0.0000      4.0000      0.0000   1568.0151     40.1691      1.1388      1.1198    872.1149    114.8353    133.9025      1.4237      1.6312      0.8937 
     1.9140      1.3601      0.0000      4.0000      0.0000   1568.0596     40.1696      1.1388      1.1198    872.1305    114.8378    133.9049      1.4237      1.6312      0.8937 
     1.9140      1.3619      0.0000      4.0000      0.0000   1568.1040     40.1702      1.1388      1.1199    872.1461    114.8402    133.9072      1.4237      1.6312      0.8937 
     1.9140      1.3637      0.0000      4.0000      0.0000   1568.1484     40.1708      1.1387      1.1199    872.1617    114.8427    133.9096      1.4237      1.6312      0.8937 
     1.9140      1.3655      0.0000      4.0000      0.0000   1568.1927     40.1713      1.1387      1.1199    872.1773    114.8452    133.9119      1.4237      1.6312      0.8937 
     1.9140      1.3673      0.0000      4.0000      0.0000   1568.2369     40.1719      1.1387      1.1199    872.1929    114.8476    133.9143      1.4237      1.6312      0.8937 
     1.9140      1.3691      0.0000      4.0000      0.0000   1568.2810     40.1725      1.1387      1.1199    872.2084    114.8501    133.9166      1.4237      1.6312      0.8938 
     1.9140      1.3709      0.0000      4.0000      0.0000   1568.3250     40.1730      1.1387      1.1199    872.2239    114.8525    133.9189      1.4237      1.6312      0.8938 
     1.9140      1.3727      0.0000      4.0000      0.0000   1568.3690     40.1736      1.1387      1.1199    872.2394    114.8550    133.9213      1.4237      1.6312      0.8938 
     1.9140      1.3745      0.0000      4.0000      0.0000   1568.4129     40.1742      1.1387      1.1199    872.2548    114.8574    133.9236      1.4237      1.6312      0.8938 
     1.9140      1.3763      0.0000      4.0000      0.0000   1568.4567     40.1747      1.1387      1.1199    872.2703    114.8599    133.9259      1.4237      1.6312      0.8938 
     1.9140      1.3781      0.0000      4.0000      0.0000   1568.5004     40.1753      1.1387      1.1199    872.2857    114.8623    133.9283      1.4237      1.6312      0.8938 
     1.9140      1.3799      0.0000      4.0000      0.0000   1568.5440     40.1759      1.1387      1.1199    872.3011    114.8647    133.9306      1.4237      1.6312      0.8938 
     1.9140      1.3817      0.0000      4.0000      0.0000   1568.5875     40.1764      1.1386      1.1199    872.3164    114.8672    133.9329      1.4237      1.6312      0.8938 
     1.9140      1.3835      0.0000      4.0000      0.0000   1568.6310     40.1770      1.1386      1.1199    872.3318    114.8696    133.9352      1.4237      1.6312      0.8939 
     1.9140      1.3853      0.0000      4.0000      0.0000   1568.6744     40.1775      1.1386      1.1199    872.3471    114.8720    133.9375      1.4237      1.6312      0.8939 
     1.9140      1.3871      0.0000      4.0000      0.0000   1568.7177     40.1781      1.1386      1.1199    872.3624    114.8744    133.9398      1.4237      1.6312      0.8939 
     1.9140      1.3889      0.0000      4.0000      0.0000   1568.7609     40.1786      1.1386      1.1200    872.3777    114.8768    133.9421      1.4237      1.6312      0.8939 
     1.9140      1.3907      0.0000      4.0000      0.0000   1568.8041     40.1792      1.1386      1.1200    872.3929    114.8792    133.9444      1.4237      1.6312      0.8939 
     1.9140      1.3925      0.0000      4.0000      0.0000   1568.8472     40.1797      1.1386      1.1200    872.4081    114.8816    133.9467      1.4237      1.6312      0.8939 
     1.9140      1.3943      0.0000      4.0000      0.0000   1568.8902     40.1803      1.1386      1.1200    872.4234    114.8840    133.9490      1.4237      1.6312      0.8939 
     1.9140      1.3961      0.0000      4.0000      0.0000   1568.9331     40.1809      1.1386      1.1200    872.4385    114.8864    133.9513      1.4237      1.6312      0.8939 
     1.9140      1.3979      0.0000      4.0000      0.0000   1568.9759     40.1814      1.1386      1.1200    872.4537    114.8888    133.9536      1.4237      1.6312      0.8940 
     1.9140      1.3997      0.0000      4.0000      0.0000   1569.0187     40.1820      1.1385      1.1200    872.4688    114.8912    133.9559      1.4237      1.6312      0.8940 
     1.9140      1.4015      0.0000      4.0000      0.0000   1569.0613     40.1825      1.1385      1.1200    872.4929    114.8938    133.9583      1.4237      1.6312      0.8940 
     1.9140      1.4033      0.0000      4.0000      0.0000   1569.1039     40.1831      1.1385      1.1200    872.5083    114.8962    133.9606      1.4237      1.6312      0.8940 
     1.9140      1.4051      0.0000      4.0000      0.0000   1569.1465     40.1836      1.1385      1.1200    872.5237    114.8986    133.9629      1.4237      1.6312      0.8940 
     1.9140      1.4069      0.0000      4.0000      0.0000   1569.1889     40.1841      1.1385      1.1200    872.5391    114.9010    133.9652      1.4237      1.6312      0.8940 
     1.9140      1.4087      0.0000      4.0000      0.0000   1569.2313     40.1847      1.1385      1.1200    872.5544    114.9034    133.9674      1.4237      1.6312      0.8940 
     1.9140      1.4105      0.0000      4.0000      0.0000   1569.2736     40.1852      1.1385      1.1200    872.5697    114.9058    133.9697      1.4237      1.6312      0.8940 
     1.9140      1.4123      0.0000      4.0000      0.0000   1569.3158     40.1858      1.1385      1.1200    872.5850    114.9081    133.9720      1.4237      1.6312      0.8941 
     1.9140      1.4141      0.0000      4.0000      0.0000   1569.3579     40.1863      1.1385      1.1200    872.6003    114.9105    133.9742      1.4237      1.6312      0.8941 
     1.9140      1.4159      0.0000      4.0000      0.0000   1569.4000     40.1869      1.1385      1.1200    872.6156    114.9129    133.9765      1.4237      1.6312      0.8941 
     1.9140      1.4177      0.0000      4.0000      0.0000   1569.4420     40.1874      1.1385      1.1201    872.6308    114.9152    133.9787      1.4237      1.6312      0.8941 
     1.9140      1.4195      0.0000      4.0000      0.0000   1569.4839     40.1879      1.1384      1.1201    872.6460    114.9176    133.9810      1.4237      1.6312      0.8941 
     1.9140      1.4213      0.0000      4.0000      0.0000   1569.5257     40.1885      1.1384      1.1201    872.6612    114.9199    133.9832      1.4237      1.6312      0.8941 
