# Engine name: Sugar Rocket
# Tue Mar 14 00:53:27 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      3.1349      0.0000      4.0000      0.0000   1591.2366     40.4702      1.1340      1.1236    881.6105    116.2862    135.2977      1.4235      1.6300      0.9016 
     1.9140      3.1318      0.0000      4.0000      0.0000   1591.2149     40.4699      1.1340      1.1236    881.5999    116.2846    135.2962      1.4235      1.6300      0.9016 
     1.9140      3.1287      0.0000      4.0000      0.0000   1591.1931     40.4696      1.1340      1.1236    881.5893    116.2830    135.2946      1.4235      1.6300      0.9016 
     1.9140      3.1256      0.0000      4.0000      0.0000   1591.1713     40.4693      1.1340      1.1236    881.5787    116.2814    135.2930      1.4235      1.6300      0.9016 
     1.9140      3.1225      0.0000      4.0000      0.0000   1591.1494     40.4690      1.1340      1.1236    881.5681    116.2798    135.2915      1.4235      1.6300      0.9016 
     1.9140      3.1194      0.0000      4.0000      0.0000   1591.1275     40.4687      1.1340      1.1236    881.5575    116.2782    135.2899      1.4235      1.6300      0.9016 
     1.9140      3.1163      0.0000      4.0000      0.0000   1591.1056     40.4685      1.1340      1.1236    881.5468    116.2765    135.2883      1.4235      1.6300      0.9015 
     1.9140      3.1132      0.0000      4.0000      0.0000   1591.0836     40.4682      1.1340      1.1236    881.5361    116.2749    135.2868      1.4235      1.6300      0.9015 
     1.9140      3.1101      0.0000      4.0000      0.0000   1591.0617     40.4679      1.1341      1.1236    881.5255    116.2733    135.2852      1.4235      1.6300      0.9015 
     1.9140      3.1070      0.0000      4.0000      0.0000   1591.0396     40.4676      1.1341      1.1236    881.5148    116.2717    135.2836      1.4235      1.6300      0.9015 
     1.9140      3.1039      0.0000      4.0000      0.0000   1591.0176     40.4673      1.1341      1.1236    881.5041    116.2701    135.2821      1.4235      1.6300      0.9015 
     1.9140      3.1008      0.0000      4.0000      0.0000   1590.9955     40.4670      1.1341      1.1236    881.4934    116.2684    135.2805      1.4235      1.6300      0.9015 
     1.9140      3.0977      0.0000      4.0000      0.0000   1590.9733     40.4667      1.1341      1.1236    881.4826    116.2668    135.2789      1.4235      1.6300      0.9015 
     1.9140      3.0946      0.0000      4.0000      0.0000   1590.9512     40.4664      1.1341      1.1236    881.4719    116.2652    135.2773      1.4235      1.6300      0.9015 
     1.9140      3.0915      0.0000      4.0000      0.0000   1590.9290     40.4661      1.1341      1.1236    881.4612    116.2635    135.2757      1.4235      1.6300      0.9015 
     1.9140      3.0884      0.0000      4.0000      0.0000   1590.9067     40.4659      1.1341      1.1236    881.4504    116.2619    135.2741      1.4235      1.6300      0.9015 
     1.9140      3.0853      0.0000      4.0000      0.0000   1590.8844     40.4656      1.1341      1.1236    881.4396    116.2603    135.2726      1.4235      1.6300      0.9014 
     1.9140      3.0822      0.0000      4.0000      0.0000   1590.8621     40.4653      1.1341      1.1236    881.4288    116.2586    135.2710      1.4235      1.6300      0.9014 
     1.9140      3.0791      0.0000      4.0000      0.0000   1590.8398     40.4650      1.1341      1.1236    881.4180    116.2570    135.2694      1.4235      1.6300      0.9014 
     1.9140      3.0760      0.0000      4.0000      0.0000   1590.8174     40.4647      1.1341      1.1236    881.4072    116.2553    135.2678      1.4235      1.6300      0.9014 
     1.9140      3.0729      0.0000      4.0000      0.0000   1590.7950     40.4644      1.1341      1.1236    881.3964    116.2537    135.2662      1.4235      1.6301      0.9014 
     1.9140      3.0698      0.0000      4.0000      0.0000   1590.7725     40.4641      1.1341      1.1235    881.3856    116.2520    135.2646      1.4235      1.6301      0.9014 
     1.9140      3.0667      0.0000      4.0000      0.0000   1590.7500     40.4638      1.1341      1.1235    881.3747    116.2504    135.2630      1.4235      1.6301      0.9014 
     1.9140      3.0636      0.0000      4.0000      0.0000   1590.7275     40.4635      1.1341      1.1235    881.3639    116.2488    135.2614      1.4235      1.6301      0.9014 
     1.9140      3.0605      0.0000      4.0000      0.0000   1590.7049     40.4632      1.1341      1.1235    881.3530    116.2471    135.2598      1.4235      1.6301      0.9014 
     1.9140      3.0574      0.0000      4.0000      0.0000   1590.6823     40.4629      1.1341      1.1235    881.3421    116.2454    135.2582      1.4235      1.6301      0.9014 
     1.9140      3.0543      0.0000      4.0000      0.0000   1590.6597     40.4626      1.1341      1.1235    881.3312    116.2438    135.2566      1.4235      1.6301      0.9014 
     1.9140      3.0512      0.0000      4.0000      0.0000   1590.6370     40.4623      1.1341      1.1235    881.3203    116.2421    135.2550      1.4235      1.6301      0.9013 
     1.9140      3.0481      0.0000      4.0000      0.0000   1590.6143     40.4620      1.1341      1.1235    881.3094    116.2405    135.2534      1.4235      1.6301      0.9013 
     1.9140      3.0450      0.0000      4.0000      0.0000   1590.5915     40.4617      1.1341      1.1235    881.2985    116.2388    135.2518      1.4235      1.6301      0.9013 
     1.9140      3.0419      0.0000      4.0000      0.0000   1590.5688     40.4614      1.1341      1.1235    881.2875    116.2371    135.2502      1.4235      1.6301      0.9013 
     1.9140      3.0388      0.0000      4.0000      0.0000   1590.5459     40.4611      1.1341      1.1235    881.2766    116.2355    135.2486      1.4235      1.6301      0.9013 
     1.9140      3.0357      0.0000      4.0000      0.0000   1590.5231     40.4608      1.1342      1.1235    881.2656    116.2338    135.2469      1.4235      1.6301      0.9013 
     1.9140      3.0326      0.0000      4.0000      0.0000   1590.5002     40.4605      1.1342      1.1235    881.2546    116.2321    135.2453      1.4235      1.6301      0.9013 
     1.9140      3.0295      0.0000      4.0000      0.0000   1590.4772     40.4602      1.1342      1.1235    881.2436    116.2305    135.2437      1.4235      1.6301      0.9013 
     1.9140      3.0264      0.0000      4.0000      0.0000   1590.4543     40.4599      1.1342      1.1235    881.2326    116.2288    135.2421      1.4235      1.6301      0.9013 
     1.9140      3.0233      0.0000      4.0000      0.0000   1590.4313     40.4596      1.1342      1.1235    881.2216    116.2271    135.2405      1.4235      1.6301      0.9013 
     1.9140      3.0202      0.0000      4.0000      0.0000   1590.4082     40.4593      1.1342      1.1235    881.2106    116.2254    135.2388      1.4235      1.6301      0.9012 
     1.9140      3.0171      0.0000      4.0000      0.0000   1590.3851     40.4590      1.1342      1.1235    881.1995    116.2238    135.2372      1.4235      1.6301      0.9012 
     1.9140      3.0140      0.0000      4.0000      0.0000   1590.3620     40.4587      1.1342      1.1235    881.1884    116.2221    135.2356      1.4235      1.6301      0.9012 
     1.9140      3.0109      0.0000      4.0000      0.0000   1590.3388     40.4584      1.1342      1.1235    881.1774    116.2204    135.2339      1.4235      1.6301      0.9012 
     1.9140      3.0078      0.0000      4.0000      0.0000   1590.3156     40.4581      1.1342      1.1235    881.1663    116.2187    135.2323      1.4235      1.6301      0.9012 
     1.9140      3.0047      0.0000      4.0000      0.0000   1590.2924     40.4578      1.1342      1.1235    881.1552    116.2170    135.2307      1.4235      1.6301      0.9012 
     1.9140      3.0016      0.0000      4.0000      0.0000   1590.2691     40.4575      1.1342      1.1235    881.1441    116.2153    135.2290      1.4235      1.6301      0.9012 
     1.9140      2.9985      0.0000      4.0000      0.0000   1590.2458     40.4572      1.1342      1.1235    881.1330    116.2136    135.2274      1.4235      1.6301      0.9012 
     1.9140      2.9954      0.0000      4.0000      0.0000   1590.2224     40.4569      1.1342      1.1234    881.1218    116.2120    135.2258      1.4235      1.6301      0.9012 
     1.9140      2.9923      0.0000      4.0000      0.0000   1590.1991     40.4566      1.1342      1.1234    881.1107    116.2103    135.2241      1.4235      1.6301      0.9012 
     1.9140      2.9892      0.0000      4.0000      0.0000   1590.1756     40.4563      1.1342      1.1234    881.0995    116.2086    135.2225      1.4235      1.6301      0.9012 
     1.9140      2.9861      0.0000      4.0000      0.0000   1590.1521     40.4560      1.1342      1.1234    881.0883    116.2069    135.2208      1.4235      1.6301      0.9011 
     1.9140      2.9830      0.0000      4.0000      0.0000   1590.1286     40.4557      1.1342      1.1234    881.0771    116.2052    135.2192      1.4235      1.6301      0.9011 
     1.9140      2.9799      0.0000      4.0000      0.0000   1590.1051     40.4554      1.1342      1.1234    881.0659    116.2035    135.2175      1.4235      1.6301      0.9011 
     1.9140      2.9768      0.0000      4.0000      0.0000   1590.0815     40.4551      1.1342      1.1234    881.0547    116.2018    135.2159      1.4235      1.6301      0.9011 
     1.9140      2.9737      0.0000      4.0000      0.0000   1590.0579     40.4547      1.1342      1.1234    881.0435    116.2000    135.2142      1.4235      1.6301      0.9011 
     1.9140      2.9706      0.0000      4.0000      0.0000   1590.0342     40.4544      1.1342      1.1234    881.0322    116.1983    135.2126      1.4235      1.6301      0.9011 
     1.9140      2.9675      0.0000      4.0000      0.0000   1590.0105     40.4541      1.1342      1.1234    881.0210    116.1966    135.2109      1.4235      1.6301      0.9011 
     1.9140      2.9644      0.0000      4.0000      0.0000   1589.9868     40.4538      1.1343      1.1234    881.0097    116.1949    135.2093      1.4235      1.6301      0.9011 
     1.9140      2.9613      0.0000      4.0000      0.0000   1589.9630     40.4535      1.1343      1.1234    880.9984    116.1932    135.2076      1.4235      1.6301      0.9011 
     1.9140      2.9582      0.0000      4.0000      0.0000   1589.9392     40.4532      1.1343      1.1234    880.9871    116.1915    135.2059      1.4235      1.6301      0.9011 
     1.9140      2.9551      0.0000      4.0000      0.0000   1589.9153     40.4529      1.1343      1.1234    880.9758    116.1898    135.2043      1.4235      1.6301      0.9010 
     1.9140      2.9520      0.0000      4.0000      0.0000   1589.8914     40.4526      1.1343      1.1234    880.9645    116.1880    135.2026      1.4235      1.6301      0.9010 
     1.9140      2.9489      0.0000      4.0000      0.0000   1589.8674     40.4523      1.1343      1.1234    880.9532    116.1863    135.2009      1.4235      1.6301      0.9010 
     1.9140      2.9458      0.0000      4.0000      0.0000   1589.8435     40.4519      1.1343      1.1234    880.9418    116.1846    135.1993      1.4235      1.6301      0.9010 
     1.9140      2.9427      0.0000      4.0000      0.0000   1589.8194     40.4516      1.1343      1.1234    880.9305    116.1829    135.1976      1.4235      1.6301      0.9010 
     1.9140      2.9396      0.0000      4.0000      0.0000   1589.7954     40.4513      1.1343      1.1234    880.9191    116.1811    135.1959      1.4235      1.6301      0.9010 
     1.9140      2.9365      0.0000      4.0000      0.0000   1589.7713     40.4510      1.1343      1.1234    880.9077    116.1794    135.1942      1.4235      1.6301      0.9010 
     1.9140      2.9334      0.0000      4.0000      0.0000   1589.7471     40.4507      1.1343      1.1234    880.8963    116.1777    135.1926      1.4235      1.6301      0.9010 
     1.9140      2.9303      0.0000      4.0000      0.0000   1589.7229     40.4504      1.1343      1.1234    880.8849    116.1759    135.1909      1.4235      1.6301      0.9010 
     1.9140      2.9272      0.0000      4.0000      0.0000   1589.6987     40.4500      1.1343      1.1234    880.8734    116.1742    135.1892      1.4235      1.6301      0.9010 
     1.9140      2.9241      0.0000      4.0000      0.0000   1589.6744     40.4497      1.1343      1.1233    880.8620    116.1725    135.1875      1.4235      1.6301      0.9009 
     1.9140      2.9210      0.0000      4.0000      0.0000   1589.6501     40.4494      1.1343      1.1233    880.8505    116.1707    135.1858      1.4235      1.6301      0.9009 
     1.9140      2.9179      0.0000      4.0000      0.0000   1589.6258     40.4491      1.1343      1.1233    880.8391    116.1690    135.1841      1.4235      1.6301      0.9009 
     1.9140      2.9148      0.0000      4.0000      0.0000   1589.6014     40.4488      1.1343      1.1233    880.8276    116.1672    135.1825      1.4235      1.6301      0.9009 
     1.9140      2.9117      0.0000      4.0000      0.0000   1589.5770     40.4485      1.1343      1.1233    880.8161    116.1655    135.1808      1.4235      1.6301      0.9009 
